register	file	path	english
consumer	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/groups/opts	Use my 20% coupon
consumer	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/groups/fact	Apology + loyalty + coupon in one message
consumer	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/groups/coupon	Coupon LACTO20 applied · 20% off
consumer	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/groups/k	NESTLÉ
consumer	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/groups/n	Nestlé LACTOGROW Nutritious Milk Drink Powder, Biscuity Vanilla (2–6 years)
consumer	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/groups/rating	4.7 · 1,884 reviews
consumer	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/groups/deliv	Express shipping · 3–5 days
consumer	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/groups/fact	Waitlisted customer bought anyway
b2b	tpl:Nestlé LACTOGROW — postal code not serviced yet		Nestlé LACTOGROW — postal code not serviced yet
b2b	tpl:Nestlé LACTOGROW — postal code not serviced yet	INTRO/kicker	SCENARIO D · HER AREA ISN’T OPEN YET
b2b	tpl:Nestlé LACTOGROW — postal code not serviced yet	INTRO/title	Wrong postal code.⟦0⟧Right customer — 20 days early.
b2b	tpl:Nestlé LACTOGROW — postal code not serviced yet	INTRO/sub	Her area isn’t in the campaign geography. She joins a geo waitlist, and the day the brand opens the area she is asked if she still wants the sample.
b2b	tpl:Nestlé LACTOGROW — postal code not serviced yet	INTRO/meta	Area not serviced
b2b	tpl:Nestlé LACTOGROW — postal code not serviced yet	INTRO/meta	Activated · day 20
b2b	tpl:Nestlé LACTOGROW — postal code not serviced yet	INTRO/phases	Her area fails the geo check
b2b	tpl:Nestlé LACTOGROW — postal code not serviced yet	INTRO/phases	Demand is recorded, not refused.
b2b	tpl:Nestlé LACTOGROW — postal code not serviced yet	INTRO/phases	Geo waitlist
b2b	tpl:Nestlé LACTOGROW — postal code not serviced yet	INTRO/phases	Per-postal demand
b2b	tpl:Nestlé LACTOGROW — postal code not serviced yet	INTRO/phases	The brand opens the area
b2b	tpl:Nestlé LACTOGROW — postal code not serviced yet	INTRO/phases	She’s asked again — then the normal journey runs.
b2b	tpl:Nestlé LACTOGROW — postal code not serviced yet	INTRO/phases	Auto re-invite
b2b	tpl:Nestlé LACTOGROW — postal code not serviced yet	INTRO/phases	Sample shipped
consumer	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/trackLabel	Track my delivery
b2b	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/persona/address	Kaigan Residence 305, 2-8-11 Akamine, Naha-shi, Okinawa 901-0152
b2b	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/persona/area	Naha-shi, Okinawa
b2b	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/persona/cohorts	Okinawa · Naha
b2b	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/persona/cohorts	Geo waitlist → activated
consumer	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/persona/fc	Fukuoka Logistics Center (Hakata, Fukuoka)
b2b	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/persona/eta	arrives Oct 6
b2b	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/persona/homeLabel	Kaigan Residence 305 · Naha
b2b	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/persona/region	Okinawa region
b2b	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/persona/orderDate	Oct 2, 2026
b2b	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/alloc/partners	Serves Naha, but air freight makes it the slowest and dearest here.
b2b	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/alloc/partners	Reliable to Okinawa, still a 4-day transit.
b2b	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/alloc/partners	Best on-time record into 901-0152 and the only 3-day option to Okinawa.
b2b	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/consensus/agents	Canonical match on the 901-0152 postal record
b2b	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/geowait/verdict	901-0152 is outside the campaign geography
b2b	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/geowait/sub	Okinawa isn’t in this wave. The claim stops here — but her demand is recorded against the postal code.
b2b	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/geowait/waiting	1,240 parents
b2b	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/geowait/threshold	1,000 · reached
b2b	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/geowait/owner	Nestlé Japan · campaign team
b2b	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/geowait/rows	Valid · resolves to Naha-shi, Okinawa
b2b	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/geowait/rows	Campaign geography
b2b	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/geowait/rows	Kanto · Kansai · Chubu · Kyushu
b2b	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/geowait/rows	Geo waitlist · no sample promised
b2b	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/geowait/tags	Okinawa demand
b2b	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/geowait/tags	Re-invite on activation
b2b	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/geowait/tags	No refusal
b2b	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/geoon/verdict	901-0152 is now serviced
b2b	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/geoon/sub	Demand crossed the threshold, so the brand added Okinawa and opened 20,000 packs for it.
b2b	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/geoon/beforeLabel	20 DAYS AGO
b2b	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/geoon/before	Not serviced · 1,240 waiting
b2b	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/geoon/after	Active · Yu-Pack · 3 days
b2b	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/geoon/rows	Trigger
b2b	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/geoon/rows	1,240 waiting in 901-0152 — threshold was 1,000
b2b	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/geoon/rows	Brand action
b2b	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/geoon/rows	Okinawa switched on · 20,000 packs allocated
b2b	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/geoon/rows	FreeStand action
b2b	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/geoon/rows	Everyone on the geo waitlist re-invited on LINE
b2b	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/geoon/days	20 days
b2b	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/geoon/tags	Area activated
b2b	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/geoon/tags	Demand-led expansion
b2b	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/geoon/tags	Sample now shipping
consumer	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/track/month	October
consumer	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/track/activity	Naha delivery centre · Japan Post Yu-Pack
consumer	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/track/activity	4 OCT
consumer	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/track/activity	Naha delivery centre, Okinawa
consumer	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/track/activity	3 OCT
consumer	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/track/activity	Fukuoka Logistics Center → Naha (air)
consumer	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/track/activity	2 OCT
consumer	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/track/activity	Sample #61,409 · Okinawa activation stock
b2b	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/purchase/events	“Shop on Distacart” tapped in LINE
b2b	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/purchase/events	Day-7 coupon message
b2b	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/purchase/events	Cohort “High intent · Distacart”
b2b	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/purchase/events	LACTO10 · 10% off 400 g
b2b	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/purchase/events	Order webhook links sample → purchase
b2b	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/purchase/coupon	LACTO10 · 10%
b2b	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/purchase/coupon	Single use · 14 days
consumer	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/groups/step	Step 1 of 6
consumer	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/groups/note	One sample per household.
consumer	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/groups/step	Step 2 of 6
consumer	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/groups/note	The age decides the pack.
consumer	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/groups/fact	Child age: 2–3 years → LACTOGROW 3
consumer	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/groups/step	Step 3 of 6
consumer	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/groups/step	Step 4 of 6
consumer	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/groups/note	Her Day-7 offer goes to the store she already uses.
consumer	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/groups/step	Step 5 of 6
consumer	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/groups/fact	On another brand — switch opportunity
consumer	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/groups/step	Step 6 of 6
consumer	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/groups/q	Where should we deliver?
consumer	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/groups/fields	Building · Street · Ward · City
consumer	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/groups/cta	Check delivery time
consumer	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/groups/note	We don’t deliver to ⟦0⟧901-0152⟦1⟧ yet
consumer	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/groups/fact	Postal code: 901-0152 (Naha, Okinawa)
consumer	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/groups/fact	Outside campaign geography
consumer	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/groups/t	Not your area — yet
consumer	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/groups/s	Okinawa isn’t in this wave. You’re ⟦0⟧one of 1,240⟦1⟧ parents waiting in ⟦2⟧901-0152⟦3⟧ — we’ll message you the day it opens.
consumer	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/groups/sku/n	Geo waitlist · 901-0152
consumer	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/groups/sku/p	1,240 waiting · re-invite on activation
consumer	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/groups/cta	Notify me on LINE
consumer	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/groups/note	Demand recorded · no sample promised
consumer	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/groups/b	We’re so sorry, Mayumi 🙏⟦0⟧We don’t deliver to 901-0152 in this round. You’re on the list for Okinawa — we’ll message you the moment it opens.
consumer	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/groups/fact	Waiting for area activation
consumer	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/groups/b	Good news! 🎉⟦0⟧Okinawa is now open — 901-0152 is serviced. Would you still like your free LACTOGROW 3 sample?
consumer	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/groups/opts	Yes, send it
consumer	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/groups/opts	No thanks
consumer	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/groups/date	Oct 2 (Fri) · 20 days later
consumer	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/groups/fact	Area activated Oct 2 · 20 days later
consumer	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/groups/fact	Re-invite accepted
consumer	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/groups/step	Last step
consumer	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/groups/q	Confirm where we deliver
consumer	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/groups/fields	Kaigan Residence 305, 2-8-11 Akamine, Naha-shi, Okinawa
consumer	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/groups/cta	Claim my sample
consumer	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/groups/fact	Address approved · consensus 97.1%
consumer	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/groups/t	Claim successful!
consumer	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/groups/s	Your LACTOGROW 3 pack ships today from Fukuoka — ⟦0⟧3 days⟦1⟧ with Japan Post Yu-Pack.
consumer	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/groups/cta	Add Nestlé LACTOGROW on LINE
consumer	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/groups/note	Tracking and Day-7 feedback happen on LINE
consumer	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/groups/fact	Allocated: LACTOGROW 3
consumer	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/groups/fact	Order ORD-2026-003 · sample #61,409
consumer	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/groups/b	Hi Mayumi! Your LACTOGROW 3 sample has shipped 📦⟦0⟧Japan Post Yu-Pack · JP-5580-3317-4426⟦1⟧Arriving Mon, Oct 5.
consumer	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/groups/fact	Shipped · Yu-Pack JP-5580-3317-4426
consumer	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/groups/fact	Delivered · Oct 5 14:32 · photo proof
consumer	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/groups/afterDate	Oct 5 (Mon)
consumer	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/groups/after/b	Delivered ✅⟦0⟧Left at your door at 14:32 — photo on your tracking page.⟦1⟧Enjoy trying LACTOGROW ✨
consumer	tpl:Nestlé LACTOGROW — postal code not serviced yet	CHAT_CONFIG/groups/after/u	Received, thank you!
b2b	tpl:Nestlé LACTOGROW — website sampling (end to end)		Nestlé LACTOGROW — website sampling (end to end)
b2b	tpl:Nestlé LACTOGROW — website sampling (end to end)	INTRO/kicker	WEBSITE SAMPLING · NESTLÉ LACTOGROW JAPAN
b2b	tpl:Nestlé LACTOGROW — website sampling (end to end)	INTRO/title	One form on nestle.jp —⟦0⟧and everything after it.
b2b	tpl:Nestlé LACTOGROW — website sampling (end to end)	INTRO/sub	Nestlé buys the media. FreeStand runs the rest: the form, the pack rule, the courier, the delivery, the feedback, the loyalty card.
b2b	tpl:Nestlé LACTOGROW — website sampling (end to end)	INTRO/meta	CHANNEL
b2b	tpl:Nestlé LACTOGROW — website sampling (end to end)	INTRO/meta	nestle.jp → LINE
b2b	tpl:Nestlé LACTOGROW — website sampling (end to end)	INTRO/meta	SAMPLES
b2b	tpl:Nestlé LACTOGROW — website sampling (end to end)	INTRO/phases	Questions, pack rules, pixels, embed code.
b2b	tpl:Nestlé LACTOGROW — website sampling (end to end)	INTRO/phases	Bring her in
b2b	tpl:Nestlé LACTOGROW — website sampling (end to end)	INTRO/phases	Meta, TikTok, Google, Yahoo!, QR — one UTM-tagged form.
b2b	tpl:Nestlé LACTOGROW — website sampling (end to end)	INTRO/phases	Run the whole engagement
b2b	tpl:Nestlé LACTOGROW — website sampling (end to end)	INTRO/phases	Qualify → pack → courier → verify → ship → ask → convert.
b2b	tpl:Nestlé LACTOGROW — website sampling (end to end)	INTRO/phases	Agentic consensus
b2b	tpl:Nestlé LACTOGROW — website sampling (end to end)	INTRO/phases	Dynamic courier
b2b	tpl:Nestlé LACTOGROW — website sampling (end to end)	INTRO/phases	One profile. Auto-enrolled into Nestlé Familyness.
b2b	tpl:Nestlé LACTOGROW — website sampling (end to end)	INTRO/phases	Enriched profile
b2b	tpl:Nestlé LACTOGROW — website sampling (end to end)	CHAT_CONFIG/title	Nestlé LACTOGROW — website sampling (web form)
b2b	tpl:Nestlé LACTOGROW — website sampling (end to end)	CHAT_CONFIG/pre/call/cta	Set the privacy notice
b2b	tpl:Nestlé LACTOGROW — website sampling (end to end)	CHAT_CONFIG/pre/call/k	STEP 2 · PRIVACY NOTICE (APPI)
b2b	tpl:Nestlé LACTOGROW — website sampling (end to end)	CHAT_CONFIG/pre/call/t	The notice comes before the first field
b2b	tpl:Nestlé LACTOGROW — website sampling (end to end)	CHAT_CONFIG/pre/call/s	Plain language: what we collect, why, who sees it, and that ⟦0⟧FreeStand India accesses it⟦1⟧. The consent box is written from the notice, so the form can’t ask for more.
b2b	tpl:Nestlé LACTOGROW — website sampling (end to end)	CHAT_CONFIG/pre/call/pts	India named, with its law and safeguards
b2b	tpl:Nestlé LACTOGROW — website sampling (end to end)	CHAT_CONFIG/pre/call/pts	9 of 9 form fields covered · nothing extra
b2b	tpl:Nestlé LACTOGROW — website sampling (end to end)	CHAT_CONFIG/pre/call/cta	Next: retention & RoPA
b2b	tpl:Nestlé LACTOGROW — website sampling (end to end)	CHAT_CONFIG/pre/call/k	STEP 3 · RETENTION & RoPA
b2b	tpl:Nestlé LACTOGROW — website sampling (end to end)	CHAT_CONFIG/pre/call/t	Every data type has a delete date
b2b	tpl:Nestlé LACTOGROW — website sampling (end to end)	CHAT_CONFIG/pre/call/s	Retention is set per data type and deletion runs on its own. The RoPA register — what we hold, where it lives, who touches it — is written from the same form.
b2b	tpl:Nestlé LACTOGROW — website sampling (end to end)	CHAT_CONFIG/pre/call/pts	Deleted on schedule, logged for audit
b2b	tpl:Nestlé LACTOGROW — website sampling (end to end)	CHAT_CONFIG/pre/call/pts	RoPA export for Nestlé’s privacy team
b2b	tpl:Nestlé LACTOGROW — website sampling (end to end)	CHAT_CONFIG/pre/call/k	STEP 4 · PACK LOGIC
b2b	tpl:Nestlé LACTOGROW — website sampling (end to end)	CHAT_CONFIG/pre/call/k	STEP 5 · MEASUREMENT
b2b	tpl:Nestlé LACTOGROW — website sampling (end to end)	CHAT_CONFIG/pre/call/k	STEP 6 · GO LIVE
b2b	tpl:Nestlé LACTOGROW — website sampling (end to end)	CHAT_CONFIG/persona/cohorts	Tummy comfort
consumer	tpl:Nestlé LACTOGROW — website sampling (end to end)	CHAT_CONFIG/groups/note	Delivery in your area: ⟦0⟧2 days⟦1⟧ — Yamato Transport
consumer	tpl:Nestlé LACTOGROW — website sampling (end to end)	CHAT_CONFIG/groups/fact	Postal code: 153-0042
consumer	tpl:Nestlé LACTOGROW — website sampling (end to end)	CHAT_CONFIG/groups/fact	Courier: Yamato · 2 days
consumer	tpl:Nestlé LACTOGROW — website sampling (end to end)	CHAT_CONFIG/groups/fields	Sakura Terrace 402, 3-11-5 Aobadai, Meguro-ku, Tokyo
consumer	tpl:Nestlé LACTOGROW — website sampling (end to end)	CHAT_CONFIG/groups/fact	Address approved · consensus 96.8%
consumer	tpl:Nestlé LACTOGROW — website sampling (end to end)	CHAT_CONFIG/groups/s	Your LACTOGROW 3 pack ships today from Kanagawa — ⟦0⟧2 days⟦1⟧ with Yamato Transport.
consumer	tpl:Nestlé LACTOGROW — website sampling (end to end)	CHAT_CONFIG/groups/fact	Order ORD-2026-003 · sample #50,001
consumer	tpl:Nestlé LACTOGROW — website sampling (end to end)	CHAT_CONFIG/groups/b	Hi Mayumi! Your LACTOGROW 3 sample has shipped 📦⟦0⟧Yamato Transport · JP-4471-2280-9913⟦1⟧Arriving Mon, Sep 14.
consumer	tpl:Nestlé LACTOGROW — website sampling (end to end)	CHAT_CONFIG/groups/fact	Shipped · Yamato JP-4471-2280-9913
consumer	tpl:Nestlé LACTOGROW — website sampling (end to end)	CHAT_CONFIG/groups/fact	Delivered · Sep 14 14:32 · photo proof
consumer	tpl:Nestlé LACTOGROW — website sampling (end to end)	CHAT_CONFIG/groups/afterDate	Sep 14 (Mon)
consumer	tpl:Nestlé LACTOGROW — website sampling (end to end)	CHAT_CONFIG/groups/b	How was it? Tell us how your child liked LACTOGROW 3.
consumer	tpl:Nestlé LACTOGROW — website sampling (end to end)	CHAT_CONFIG/groups/opts	🙂 Good
consumer	tpl:Nestlé LACTOGROW — website sampling (end to end)	CHAT_CONFIG/groups/opts	😐 Okay
consumer	tpl:Nestlé LACTOGROW — website sampling (end to end)	CHAT_CONFIG/groups/opts	😕 Not for us
consumer	tpl:Nestlé LACTOGROW — website sampling (end to end)	CHAT_CONFIG/groups/b	Wonderful! 🛍️ You shop on Distacart — here’s 10% off the full 400 g pack there.⟦0⟧Coupon: LACTO10
consumer	tpl:Nestlé LACTOGROW — website sampling (end to end)	CHAT_CONFIG/groups/fact	Purchase intent: Distacart tapped
consumer	tpl:Nestlé LACTOGROW — website sampling (end to end)	CHAT_CONFIG/groups/coupon	Coupon LACTO10 applied · 10% off
consumer	tpl:Nestlé LACTOGROW — website sampling (end to end)	CHAT_CONFIG/groups/fact	Store visit · attributed to utm_source=meta
b2b	tpl:Where customers come from — FreeStand Japan		Where customers come from — FreeStand Japan
b2b	tpl:Where customers come from — FreeStand Japan		Where customers come from
b2b	tpl:Where customers come from — FreeStand Japan		The brand picks the media · FreeStand runs the whole engagement · the brand gets an enriched profile and the analytics behind it
b2b	tpl:Where customers come from — FreeStand Japan		THE BRAND CHOOSES THE MEDIA
b2b	tpl:Where customers come from — FreeStand Japan		CUSTOMER⟦0⟧ENGAGEMENT PLATFORM
b2b	tpl:Where customers come from — FreeStand Japan		FREESTAND HANDLES THE ENGAGEMENT
b2b	tpl:Where customers come from — FreeStand Japan		THE BRAND GETS
b2b	tpl:Where customers come from — FreeStand Japan		Next → Scenario A: the approved claimant, end to end
b2b	sources-js	SRC	Meta ads
b2b	sources-js	SRC	TikTok ads
b2b	sources-js	SRC	Google sponsored ads
b2b	sources-js	SRC	Yahoo! JAPAN search
b2b	sources-js	SRC	ChatGPT recommendation
b2b	sources-js	SRC	Pack & vending QR
b2b	sources-js	M1	Perfect — LACTOGROW 3 it is. Where should we deliver?
b2b	sources-js	M1	Sakura Terrace 402, Meguro-ku, Tokyo
b2b	sources-js	M1	Claim successful! 🎉 Your free LACTOGROW 3 pack ships today — Yamato Transport, arriving Sep 14.
b2b	sources-js	M2	Your sample has shipped 📦⟦0⟧Yamato Transport · JP-4471-2280-9913⟦1⟧Arriving Mon, Sep 14.
b2b	sources-js	M3	She finished the cup for the first time in weeks — thank you! ⭐⭐⭐⭐⭐
b2b	sources-js	M4	Wonderful! 🛍️ You shop on Distacart — here's 10% off the full 400 g pack there.⟦0⟧Coupon: LACTO10
b2b	sources-js	M4	Coupon applied at checkout ✓ ¥3,650 → ¥3,285
b2b	sources-js	M5	Welcome to Nestlé Familyness, Mayumi 💙⟦0⟧You're in — 250 points for the sample and your feedback. No extra form.
b2b	sources-js	M5	NF-2026-204118 · Bronze · 250 pts⟦0⟧Earn, redeem and shop inside LINE.
b2b	sources-js	M6	Share a photo of your little one enjoying LACTOGROW and earn 250 points 📸
b2b	sources-js	M6	Share a photo
b2b	sources-js	M6	Posted to the Familyness wall ✨ +250 points — and thank you for the lovely photo.
b2b	sources-js	M7	Tell us a funny moment with your child and we'll draw it as a manga 🎨
b2b	sources-js	M7	She hid the scoop in her toy box so nobody else could make her milk.
b2b	sources-js	M7	All done! 🎨
b2b	sources-js	M7	Your family manga is ready — share it anywhere.
b2b	sources-js	PH	Sign up to sample
b2b	sources-js	PH	Sample delivered
b2b	sources-js	PH	Feedback collected
b2b	sources-js	PH	Purchase with coupon
b2b	sources-js	PH	Loyalty enrolment
b2b	sources-js	PH	UGC given
b2b	sources-js	PH	Oct 2 (Fri)
b2b	sources-js	PH	Re-engagement · manga
b2b	sources-js	tags	Child 2–3 y
b2b	sources-js	tags	Distacart buyer
b2b	sources-js	cap	Sep 14 · photo
b2b	sources-js	cap	Loved it ⭐5
b2b	sources-js	cap	Purchase
b2b	sources-js	cap	250 pts · Bronze
b2b	sources-js	cap	1 photo · 1 manga
b2b	sources-js	DON	Sampled
b2b	sources-js	DON	Waitlist
b2b	sources-js	innerHTML	Profile + analytics⟦0⟧LIVE
b2b	sources-js	innerHTML	Mayumi Satō⟦0⟧⟦1⟧090-3312-7748 · mayumi.sato@gmail.com⟦2⟧Sakura Terrace 402, 3-11-5 Aobadai, Meguro-ku, Tokyo
b2b	sources-js	innerHTML	RELEVANT COHORTS
b2b	sources-js	innerHTML	CAPTURED BY FREESTAND
b2b	sources-js	innerHTML	AND THE ANALYTICS BEHIND IT⟦0⟧NLG-JP-2026 · 100,000 samples
b2b	sources-js	innerHTML	delivered on time
b2b	sources-js	innerHTML	tapped to buy
b2b	sources-js		Claims per week
b2b	sources-js		Outcome mix
b2b	sources-js		Export to Meta
b2b	sources-js		Google
b2b	sources-js		Yahoo!
b2b	tpl:Case Studies — FreeStand		Case Studies — FreeStand
b2b	tpl:Case Studies — FreeStand	CASES/ind	Pet care
b2b	tpl:Case Studies — FreeStand	CASES/brand	MARS Petcare — Sheba, Whiskas & Pedigree
b2b	tpl:Case Studies — FreeStand	CASES/title	End-to-end sampling for three brands, one platform
b2b	tpl:Case Studies — FreeStand	CASES/setup	Geography
b2b	tpl:Case Studies — FreeStand	CASES/setup	Pan-India
b2b	tpl:Case Studies — FreeStand	CASES/setup	Journey
b2b	tpl:Case Studies — FreeStand	CASES/setup	Qualified journey
b2b	tpl:Case Studies — FreeStand	CASES/setup	Pet parents
b2b	tpl:Case Studies — FreeStand	CASES/steps	Web-form + WhatsApp integration
b2b	tpl:Case Studies — FreeStand	CASES/steps	across all three brand websites
b2b	tpl:Case Studies — FreeStand	CASES/steps	Scalable solution
b2b	tpl:Case Studies — FreeStand	CASES/steps	easy and quick to customise per brand
b2b	tpl:Case Studies — FreeStand	CASES/steps	Google & Meta pixels
